family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
D	RTL8367D_GROUP1_SMAC_HASH_OFFSET		OFFSET_SHIFT	10	10	3705
D	RTL8367D_GROUP1_SMAC_HASH_MASK		MASK	0x400	1024	3706
D	RTL8367D_GROUP1_SPA_HASH_OFFSET		OFFSET_SHIFT	9	9	3707
D	RTL8367D_GROUP1_SPA_HASH_MASK		MASK	0x200	512	3708
D	RTL8367D_PORT_TRUNK_DUMB_OFFSET		OFFSET_SHIFT	8	8	3709
D	RTL8367D_PORT_TRUNK_DUMB_MASK		MASK	0x100	256	3710
D	RTL8367D_PORT_TRUNK_FLOOD_OFFSET		OFFSET_SHIFT	7	7	3711
D	RTL8367D_PORT_TRUNK_FLOOD_MASK		MASK	0x80	128	3712
D	RTL8367D_GROUP0_DPORT_HASH_OFFSET		OFFSET_SHIFT	6	6	3713
D	RTL8367D_GROUP0_DPORT_HASH_MASK		MASK	0x40	64	3714
D	RTL8367D_GROUP0_SPORT_HASH_OFFSET		OFFSET_SHIFT	5	5	3715
D	RTL8367D_GROUP0_SPORT_HASH_MASK		MASK	0x20	32	3716
D	RTL8367D_GROUP0_DIP_HASH_OFFSET		OFFSET_SHIFT	4	4	3717
D	RTL8367D_GROUP0_DIP_HASH_MASK		MASK	0x10	16	3718
D	RTL8367D_GROUP0_SIP_HASH_OFFSET		OFFSET_SHIFT	3	3	3719
D	RTL8367D_GROUP0_SIP_HASH_MASK		MASK	0x8	8	3720
D	RTL8367D_GROUP0_DMAC_HASH_OFFSET		OFFSET_SHIFT	2	2	3721
D	RTL8367D_GROUP0_DMAC_HASH_MASK		MASK	0x4	4	3722
D	RTL8367D_GROUP0_SMAC_HASH_OFFSET		OFFSET_SHIFT	1	1	3723
D	RTL8367D_GROUP0_SMAC_HASH_MASK		MASK	0x2	2	3724
D	RTL8367D_GROUP0_SPA_HASH_OFFSET		OFFSET_SHIFT	0	0	3725
D	RTL8367D_GROUP0_SPA_HASH_MASK		MASK	0x1	1	3726
D	RTL8367D_REG_PORT_TRUNK_GROUP_MASK		REGISTER	0x08d0	2256	3728
D	RTL8367D_PORT_TRUNK_GROUP1_MASK_OFFSET		MASK	4	4	3729
D	RTL8367D_PORT_TRUNK_GROUP1_MASK_MASK		MASK	0xF0	240	3730
D	RTL8367D_PORT_TRUNK_GROUP0_MASK_OFFSET		MASK	0	0	3731
D	RTL8367D_PORT_TRUNK_GROUP0_MASK_MASK		MASK	0xF	15	3732
D	RTL8367D_REG_PORT_TRUNK_FLOWCTRL		REGISTER	0x08d1	2257	3734
D	RTL8367D_EN_FLOWCTRL_TG1_OFFSET		OFFSET_SHIFT	1	1	3735
D	RTL8367D_EN_FLOWCTRL_TG1_MASK		MASK	0x2	2	3736
D	RTL8367D_EN_FLOWCTRL_TG0_OFFSET		OFFSET_SHIFT	0	0	3737
D	RTL8367D_EN_FLOWCTRL_TG0_MASK		MASK	0x1	1	3738
D	RTL8367D_REG_PORT_TRUNK_HASH_MAPPING_CTRL0		REGISTER	0x08d2	2258	3740
D	RTL8367D_HASH7_OFFSET		OFFSET_SHIFT	14	14	3741
D	RTL8367D_HASH7_MASK		MASK	0xC000	49152	3742
D	RTL8367D_HASH6_OFFSET		OFFSET_SHIFT	12	12	3743
D	RTL8367D_HASH6_MASK		MASK	0x3000	12288	3744
D	RTL8367D_HASH5_OFFSET		OFFSET_SHIFT	10	10	3745
D	RTL8367D_HASH5_MASK		MASK	0xC00	3072	3746
D	RTL8367D_HASH4_OFFSET		OFFSET_SHIFT	8	8	3747
D	RTL8367D_HASH4_MASK		MASK	0x300	768	3748
D	RTL8367D_HASH3_OFFSET		OFFSET_SHIFT	6	6	3749
D	RTL8367D_HASH3_MASK		MASK	0xC0	192	3750
D	RTL8367D_HASH2_OFFSET		OFFSET_SHIFT	4	4	3751
D	RTL8367D_HASH2_MASK		MASK	0x30	48	3752
D	RTL8367D_HASH1_OFFSET		OFFSET_SHIFT	2	2	3753
D	RTL8367D_HASH1_MASK		MASK	0xC	12	3754
D	RTL8367D_HASH0_OFFSET		OFFSET_SHIFT	0	0	3755
D	RTL8367D_HASH0_MASK		MASK	0x3	3	3756
D	RTL8367D_REG_PORT_TRUNK_HASH_MAPPING_CTRL1		REGISTER	0x08d3	2259	3758
D	RTL8367D_HASH15_OFFSET		OFFSET_SHIFT	14	14	3759
D	RTL8367D_HASH15_MASK		MASK	0xC000	49152	3760
D	RTL8367D_HASH14_OFFSET		OFFSET_SHIFT	12	12	3761
D	RTL8367D_HASH14_MASK		MASK	0x3000	12288	3762
D	RTL8367D_HASH13_OFFSET		OFFSET_SHIFT	10	10	3763
D	RTL8367D_HASH13_MASK		MASK	0xC00	3072	3764
D	RTL8367D_HASH12_OFFSET		OFFSET_SHIFT	8	8	3765
D	RTL8367D_HASH12_MASK		MASK	0x300	768	3766
D	RTL8367D_HASH11_OFFSET		OFFSET_SHIFT	6	6	3767
D	RTL8367D_HASH11_MASK		MASK	0xC0	192	3768
D	RTL8367D_HASH10_OFFSET		OFFSET_SHIFT	4	4	3769
D	RTL8367D_HASH10_MASK		MASK	0x30	48	3770
D	RTL8367D_HASH9_OFFSET		OFFSET_SHIFT	2	2	3771
D	RTL8367D_HASH9_MASK		MASK	0xC	12	3772
D	RTL8367D_HASH8_OFFSET		OFFSET_SHIFT	0	0	3773
D	RTL8367D_HASH8_MASK		MASK	0x3	3	3774
D	RTL8367D_REG_DOS_CFG		REGISTER	0x08d4	2260	3776
D	RTL8367D_DROP_ICMPFRAGMENT_OFFSET		OFFSET_SHIFT	9	9	3777
D	RTL8367D_DROP_ICMPFRAGMENT_MASK		MASK	0x200	512	3778
D	RTL8367D_DROP_TCPFRAGERROR_OFFSET		OFFSET_SHIFT	8	8	3779
D	RTL8367D_DROP_TCPFRAGERROR_MASK		MASK	0x100	256	3780
D	RTL8367D_DROP_TCPSHORTHDR_OFFSET		OFFSET_SHIFT	7	7	3781
D	RTL8367D_DROP_TCPSHORTHDR_MASK		MASK	0x80	128	3782
D	RTL8367D_DROP_SYN1024_OFFSET		OFFSET_SHIFT	6	6	3783
D	RTL8367D_DROP_SYN1024_MASK		MASK	0x40	64	3784
D	RTL8367D_DROP_NULLSCAN_OFFSET		OFFSET_SHIFT	5	5	3785
D	RTL8367D_DROP_NULLSCAN_MASK		MASK	0x20	32	3786
D	RTL8367D_DROP_XMASCAN_OFFSET		OFFSET_SHIFT	4	4	3787
D	RTL8367D_DROP_XMASCAN_MASK		MASK	0x10	16	3788
D	RTL8367D_DROP_SYNFINSCAN_OFFSET		OFFSET_SHIFT	3	3	3789
D	RTL8367D_DROP_SYNFINSCAN_MASK		MASK	0x8	8	3790
D	RTL8367D_DROP_BLATATTACKS_OFFSET		OFFSET_SHIFT	2	2	3791
D	RTL8367D_DROP_BLATATTACKS_MASK		MASK	0x4	4	3792
D	RTL8367D_DROP_LANDATTACKS_OFFSET		OFFSET_SHIFT	1	1	3793
D	RTL8367D_DROP_LANDATTACKS_MASK		MASK	0x2	2	3794
D	RTL8367D_DROP_DAEQSA_OFFSET		OFFSET_SHIFT	0	0	3795
D	RTL8367D_DROP_DAEQSA_MASK		MASK	0x1	1	3796
D	RTL8367D_REG_FPGA_VER_CEN		REGISTER	0x08e0	2272	3798
D	RTL8367D_REG_FPGA_TIME_CEN		REGISTER	0x08e1	2273	3800
D	RTL8367D_REG_FPGA_DATE_CEN		REGISTER	0x08e2	2274	3802
D	RTL8367D_REG_QOS_PORT_QUEUE_NUMBER_CTRL0		REGISTER	0x0900	2304	3804
D	RTL8367D_PORT3_NUMBER_OFFSET		OFFSET_SHIFT	12	12	3805
D	RTL8367D_PORT3_NUMBER_MASK		MASK	0x7000	28672	3806
D	RTL8367D_PORT2_NUMBER_OFFSET		OFFSET_SHIFT	8	8	3807
D	RTL8367D_PORT2_NUMBER_MASK		MASK	0x700	1792	3808
D	RTL8367D_PORT1_NUMBER_OFFSET		OFFSET_SHIFT	4	4	3809
D	RTL8367D_PORT1_NUMBER_MASK		MASK	0x70	112	3810
D	RTL8367D_PORT0_NUMBER_OFFSET		OFFSET_SHIFT	0	0	3811
D	RTL8367D_PORT0_NUMBER_MASK		MASK	0x7	7	3812
D	RTL8367D_REG_QOS_PORT_QUEUE_NUMBER_CTRL1		REGISTER	0x0901	2305	3814
D	RTL8367D_PORT7_NUMBER_OFFSET		OFFSET_SHIFT	12	12	3815
D	RTL8367D_PORT7_NUMBER_MASK		MASK	0x7000	28672	3816
D	RTL8367D_PORT6_NUMBER_OFFSET		OFFSET_SHIFT	8	8	3817
D	RTL8367D_PORT6_NUMBER_MASK		MASK	0x700	1792	3818
D	RTL8367D_PORT5_NUMBER_OFFSET		OFFSET_SHIFT	4	4	3819
D	RTL8367D_PORT5_NUMBER_MASK		MASK	0x70	112	3820
D	RTL8367D_PORT4_NUMBER_OFFSET		OFFSET_SHIFT	0	0	3821
D	RTL8367D_PORT4_NUMBER_MASK		MASK	0x7	7	3822
D	RTL8367D_REG_QOS_1Q_PRIORITY_TO_QID_CTRL0		REGISTER	0x0904	2308	3824
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3825
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_MASK		MASK	0x7000	28672	3826
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3827
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_MASK		MASK	0x700	1792	3828
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3829
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_MASK		MASK	0x70	112	3830
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3831
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_MASK		MASK	0x7	7	3832
D	RTL8367D_REG_QOS_1Q_PRIORITY_TO_QID_CTRL1		REGISTER	0x0905	2309	3834
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3835
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_MASK		MASK	0x7000	28672	3836
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3837
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_MASK		MASK	0x700	1792	3838
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3839
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_MASK		MASK	0x70	112	3840
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3841
D	RTL8367D_QOS_1Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_MASK		MASK	0x7	7	3842
D	RTL8367D_REG_QOS_2Q_PRIORITY_TO_QID_CTRL0		REGISTER	0x0906	2310	3844
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3845
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_MASK		MASK	0x7000	28672	3846
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3847
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_MASK		MASK	0x700	1792	3848
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3849
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_MASK		MASK	0x70	112	3850
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3851
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_MASK		MASK	0x7	7	3852
D	RTL8367D_REG_QOS_2Q_PRIORITY_TO_QID_CTRL1		REGISTER	0x0907	2311	3854
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3855
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_MASK		MASK	0x7000	28672	3856
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3857
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_MASK		MASK	0x700	1792	3858
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3859
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_MASK		MASK	0x70	112	3860
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3861
D	RTL8367D_QOS_2Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_MASK		MASK	0x7	7	3862
D	RTL8367D_REG_QOS_3Q_PRIORITY_TO_QID_CTRL0		REGISTER	0x0908	2312	3864
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3865
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_MASK		MASK	0x7000	28672	3866
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3867
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_MASK		MASK	0x700	1792	3868
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3869
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_MASK		MASK	0x70	112	3870
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3871
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_MASK		MASK	0x7	7	3872
D	RTL8367D_REG_QOS_3Q_PRIORITY_TO_QID_CTRL1		REGISTER	0x0909	2313	3874
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3875
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_MASK		MASK	0x7000	28672	3876
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3877
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_MASK		MASK	0x700	1792	3878
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3879
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_MASK		MASK	0x70	112	3880
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3881
D	RTL8367D_QOS_3Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_MASK		MASK	0x7	7	3882
D	RTL8367D_REG_QOS_4Q_PRIORITY_TO_QID_CTRL0		REGISTER	0x090a	2314	3884
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3885
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_MASK		MASK	0x7000	28672	3886
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3887
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_MASK		MASK	0x700	1792	3888
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3889
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_MASK		MASK	0x70	112	3890
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3891
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL0_PRIORITY0_TO_QID_MASK		MASK	0x7	7	3892
D	RTL8367D_REG_QOS_4Q_PRIORITY_TO_QID_CTRL1		REGISTER	0x090b	2315	3894
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3895
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY7_TO_QID_MASK		MASK	0x7000	28672	3896
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3897
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY6_TO_QID_MASK		MASK	0x700	1792	3898
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3899
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY5_TO_QID_MASK		MASK	0x70	112	3900
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_OFFSET		OFFSET_SHIFT	0	0	3901
D	RTL8367D_QOS_4Q_PRIORITY_TO_QID_CTRL1_PRIORITY4_TO_QID_MASK		MASK	0x7	7	3902
D	RTL8367D_REG_QOS_5Q_PRIORITY_TO_QID_CTRL0		REGISTER	0x090c	2316	3904
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_OFFSET		OFFSET_SHIFT	12	12	3905
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY3_TO_QID_MASK		MASK	0x7000	28672	3906
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_OFFSET		OFFSET_SHIFT	8	8	3907
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY2_TO_QID_MASK		MASK	0x700	1792	3908
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_OFFSET		OFFSET_SHIFT	4	4	3909
D	RTL8367D_QOS_5Q_PRIORITY_TO_QID_CTRL0_PRIORITY1_TO_QID_MASK		MASK	0x70	112	3910
