family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
C	RTL8367C_TOP_CON0_SDS_PWR_ISO_1_OFFSET		OFFSET_SHIFT	15	15	21702
C	RTL8367C_TOP_CON0_SDS_PWR_ISO_1_MASK		MASK	0x8000	32768	21703
C	RTL8367C_OCP_TIMEOUT_P7_5_OFFSET		OFFSET_SHIFT	12	12	21704
C	RTL8367C_OCP_TIMEOUT_P7_5_MASK		MASK	0x7000	28672	21705
C	RTL8367C_FIB_EEE_AB_OFFSET		OFFSET_SHIFT	11	11	21706
C	RTL8367C_FIB_EEE_AB_MASK		MASK	0x800	2048	21707
C	RTL8367C_ADCCKIEN_OFFSET		OFFSET_SHIFT	10	10	21708
C	RTL8367C_ADCCKIEN_MASK		MASK	0x400	1024	21709
C	RTL8367C_OCP_TIMEOUT_OFFSET		OFFSET_SHIFT	5	5	21710
C	RTL8367C_OCP_TIMEOUT_MASK		MASK	0x3E0	992	21711
C	RTL8367C_TOP_CON0_SDS_PWR_ISO_OFFSET		OFFSET_SHIFT	4	4	21712
C	RTL8367C_TOP_CON0_SDS_PWR_ISO_MASK		MASK	0x10	16	21713
C	RTL8367C_RG2_TXC_SEL_OFFSET		OFFSET_SHIFT	3	3	21714
C	RTL8367C_RG2_TXC_SEL_MASK		MASK	0x8	8	21715
C	RTL8367C_RG1TXC_SEL_OFFSET		OFFSET_SHIFT	2	2	21716
C	RTL8367C_RG1TXC_SEL_MASK		MASK	0x4	4	21717
C	RTL8367C_SYNC_1588_EN_OFFSET		OFFSET_SHIFT	1	1	21718
C	RTL8367C_SYNC_1588_EN_MASK		MASK	0x2	2	21719
C	RTL8367C_LS_MODE_OFFSET		OFFSET_SHIFT	0	0	21720
C	RTL8367C_LS_MODE_MASK		MASK	0x1	1	21721
C	RTL8367C_REG_TOP_CON1		REGISTER	0x1d71	7537	21723
C	RTL8367C_TA_CHK_EN_OFFSET		OFFSET_SHIFT	2	2	21724
C	RTL8367C_TA_CHK_EN_MASK		MASK	0x4	4	21725
C	RTL8367C_SLV_EG_SEL_OFFSET		OFFSET_SHIFT	1	1	21726
C	RTL8367C_SLV_EG_SEL_MASK		MASK	0x2	2	21727
C	RTL8367C_IIC_OP_DRAIN_OFFSET		OFFSET_SHIFT	0	0	21728
C	RTL8367C_IIC_OP_DRAIN_MASK		MASK	0x1	1	21729
C	RTL8367C_REG_SWR_FPWM		REGISTER	0x1d72	7538	21731
C	RTL8367C_SWR_FPWM_OFFSET		OFFSET_SHIFT	0	0	21732
C	RTL8367C_SWR_FPWM_MASK		MASK	0x1	1	21733
C	RTL8367C_REG_EEEP_CTRL_500M		REGISTER	0x1d73	7539	21735
C	RTL8367C_REG_SHORT_PRMB		REGISTER	0x1d74	7540	21737
C	RTL8367C_SHORT_PRMB_OFFSET		OFFSET_SHIFT	0	0	21738
C	RTL8367C_SHORT_PRMB_MASK		MASK	0x1	1	21739
C	RTL8367C_REG_INDSC_THR_CTRL		REGISTER	0x1d75	7541	21741
C	RTL8367C_INDSC_THR_CTRL_OFFSET		OFFSET_SHIFT	0	0	21742
C	RTL8367C_INDSC_THR_CTRL_MASK		MASK	0x7FF	2047	21743
C	RTL8367C_REG_SET_PAD_CTRL_NEW		REGISTER	0x1d80	7552	21745
C	RTL8367C_SET_PAD_CTRL_NEW_OFFSET		OFFSET_SHIFT	0	0	21746
C	RTL8367C_SET_PAD_CTRL_NEW_MASK		MASK	0x1	1	21747
C	RTL8367C_REG_SET_PAD_DRI_0		REGISTER	0x1d81	7553	21749
C	RTL8367C_REG_SET_PAD_DRI_1		REGISTER	0x1d82	7554	21751
C	RTL8367C_REG_SET_PAD_DRI_2		REGISTER	0x1d83	7555	21753
C	RTL8367C_REG_SET_PAD_SLEW_0		REGISTER	0x1d84	7556	21755
C	RTL8367C_REG_SET_PAD_SLEW_1		REGISTER	0x1d85	7557	21757
C	RTL8367C_REG_SET_PAD_SLEW_2		REGISTER	0x1d86	7558	21759
C	RTL8367C_REG_SET_PAD_SMT_0		REGISTER	0x1d87	7559	21761
C	RTL8367C_REG_SET_PAD_SMT_1		REGISTER	0x1d88	7560	21763
C	RTL8367C_REG_SET_PAD_SMT_2		REGISTER	0x1d89	7561	21765
C	RTL8367C_REG_M_I2C_CTL_STA_REG		REGISTER	0x1d8a	7562	21767
C	RTL8367C_TX_RX_DATA_OFFSET		OFFSET_SHIFT	8	8	21768
C	RTL8367C_TX_RX_DATA_MASK		MASK	0xFF00	65280	21769
C	RTL8367C_DUMB_RW_ERR_OFFSET		OFFSET_SHIFT	7	7	21770
C	RTL8367C_DUMB_RW_ERR_MASK		MASK	0x80	128	21771
C	RTL8367C_SLV_ACK_FLAG_OFFSET		OFFSET_SHIFT	6	6	21772
C	RTL8367C_SLV_ACK_FLAG_MASK		MASK	0x40	64	21773
C	RTL8367C_M_I2C_BUS_IDLE_OFFSET		OFFSET_SHIFT	5	5	21774
C	RTL8367C_M_I2C_BUS_IDLE_MASK		MASK	0x20	32	21775
C	RTL8367C_I2C_CMD_TYPE_OFFSET		OFFSET_SHIFT	1	1	21776
C	RTL8367C_I2C_CMD_TYPE_MASK		MASK	0x1E	30	21777
C	RTL8367C_I2C_CMD_EXEC_OFFSET		OFFSET_SHIFT	0	0	21778
C	RTL8367C_I2C_CMD_EXEC_MASK		MASK	0x1	1	21779
C	RTL8367C_REG_M_I2C_DUMB_RW_ADDR_0		REGISTER	0x1d8b	7563	21781
C	RTL8367C_REG_M_I2C_DUMB_RW_ADDR_1		REGISTER	0x1d8c	7564	21783
C	RTL8367C_REG_M_I2C_DUMB_RW_DATA_0		REGISTER	0x1d8d	7565	21785
C	RTL8367C_REG_M_I2C_DUMB_RW_DATA_1		REGISTER	0x1d8e	7566	21787
C	RTL8367C_REG_M_I2C_DUMB_RW_CTL		REGISTER	0x1d8f	7567	21789
C	RTL8367C_DUMB_I2C_CTL_CODE_OFFSET		OFFSET_SHIFT	8	8	21790
C	RTL8367C_DUMB_I2C_CTL_CODE_MASK		MASK	0x7F00	32512	21791
C	RTL8367C_DUMB_RW_I2C_FORMAT_OFFSET		OFFSET_SHIFT	4	4	21792
C	RTL8367C_DUMB_RW_I2C_FORMAT_MASK		MASK	0x10	16	21793
C	RTL8367C_DUMB_RW_DATA_MODE_OFFSET		OFFSET_SHIFT	2	2	21794
C	RTL8367C_DUMB_RW_DATA_MODE_MASK		MASK	0xC	12	21795
C	RTL8367C_DUMB_RW_ADDR_MODE_OFFSET		OFFSET_SHIFT	0	0	21796
C	RTL8367C_DUMB_RW_ADDR_MODE_MASK		MASK	0x3	3	21797
C	RTL8367C_REG_M_I2C_SYS_CTL		REGISTER	0x1d90	7568	21799
C	RTL8367C_M_I2C_SCL_IO_MUX_OFFSET		OFFSET_SHIFT	12	12	21800
C	RTL8367C_M_I2C_SCL_IO_MUX_MASK		MASK	0x3000	12288	21801
C	RTL8367C_M_I2C_SDA_IO_MUX_OFFSET		OFFSET_SHIFT	10	10	21802
C	RTL8367C_M_I2C_SDA_IO_MUX_MASK		MASK	0xC00	3072	21803
C	RTL8367C_M_I2C_SDA_OD_EN_OFFSET		OFFSET_SHIFT	9	9	21804
C	RTL8367C_M_I2C_SDA_OD_EN_MASK		MASK	0x200	512	21805
C	RTL8367C_M_I2C_SCL_OD_EN_OFFSET		OFFSET_SHIFT	8	8	21806
C	RTL8367C_M_I2C_SCL_OD_EN_MASK		MASK	0x100	256	21807
C	RTL8367C_M_I2C_SCL_F_DIV_OFFSET		OFFSET_SHIFT	0	0	21808
C	RTL8367C_M_I2C_SCL_F_DIV_MASK		MASK	0xFF	255	21809
C	RTL8367C_REG_HT_PB_SRAM_CTRL		REGISTER	0x1da0	7584	21811
C	RTL8367C_HTPB_RW_OFFSET		OFFSET_SHIFT	2	2	21812
C	RTL8367C_HTPB_RW_MASK		MASK	0x4	4	21813
C	RTL8367C_HTPB_SEL_OFFSET		OFFSET_SHIFT	1	1	21814
C	RTL8367C_HTPB_SEL_MASK		MASK	0x2	2	21815
C	RTL8367C_HTPB_CE_OFFSET		OFFSET_SHIFT	0	0	21816
C	RTL8367C_HTPB_CE_MASK		MASK	0x1	1	21817
C	RTL8367C_REG_HT_PB_SRAM_ADDR		REGISTER	0x1da1	7585	21819
C	RTL8367C_REG_HT_PB_SRAM_DIN0		REGISTER	0x1da2	7586	21821
C	RTL8367C_REG_HT_PB_SRAM_DIN1		REGISTER	0x1da3	7587	21823
C	RTL8367C_REG_HT_PB_SRAM_DOUT0		REGISTER	0x1da4	7588	21825
C	RTL8367C_REG_HT_PB_SRAM_DOUT1		REGISTER	0x1da5	7589	21827
C	RTL8367C_REG_PHY_STAT_0		REGISTER	0x1db0	7600	21829
C	RTL8367C_REG_PHY_STAT_1		REGISTER	0x1db1	7601	21831
C	RTL8367C_REG_PHY_STAT_2		REGISTER	0x1db2	7602	21833
C	RTL8367C_REG_PHY_STAT_3		REGISTER	0x1db3	7603	21835
C	RTL8367C_REG_PHY_STAT_4		REGISTER	0x1db4	7604	21837
C	RTL8367C_REG_PHY_STAT_5		REGISTER	0x1db5	7605	21839
C	RTL8367C_REG_PHY_STAT_6		REGISTER	0x1db6	7606	21841
C	RTL8367C_REG_PHY_STAT_7		REGISTER	0x1db7	7607	21843
C	RTL8367C_REG_SDS_STAT_0		REGISTER	0x1db8	7608	21845
C	RTL8367C_REG_SDS_STAT_1		REGISTER	0x1db9	7609	21847
C	RTL8367C_REG_MAC_LINK_STAT_0		REGISTER	0x1dba	7610	21849
C	RTL8367C_MAC_LINK_STAT_CUR_0_OFFSET		OFFSET_SHIFT	8	8	21850
C	RTL8367C_MAC_LINK_STAT_CUR_0_MASK		MASK	0xFF00	65280	21851
C	RTL8367C_MAC_LINK_STAT_LATCH_0_OFFSET		OFFSET_SHIFT	0	0	21852
C	RTL8367C_MAC_LINK_STAT_LATCH_0_MASK		MASK	0xFF	255	21853
C	RTL8367C_REG_MAC_LINK_STAT_1		REGISTER	0x1dbb	7611	21855
C	RTL8367C_MAC_LINK_STAT_1_Reserved_OFFSET		OFFSET_SHIFT	6	6	21856
C	RTL8367C_MAC_LINK_STAT_1_Reserved_MASK		MASK	0xFFC0	65472	21857
C	RTL8367C_MAC_LINK_STAT_CUR_1_OFFSET		OFFSET_SHIFT	3	3	21858
C	RTL8367C_MAC_LINK_STAT_CUR_1_MASK		MASK	0x38	56	21859
C	RTL8367C_MAC_LINK_STAT_LATCH_1_OFFSET		OFFSET_SHIFT	0	0	21860
C	RTL8367C_MAC_LINK_STAT_LATCH_1_MASK		MASK	0x7	7	21861
C	RTL8367C_REG_MISC_CONTROL_1		REGISTER	0x1dc0	7616	21863
C	RTL8367C_P7_FB_CPL_OFFSET		OFFSET_SHIFT	2	2	21864
C	RTL8367C_P7_FB_CPL_MASK		MASK	0x4	4	21865
C	RTL8367C_P6_FB_CPL_OFFSET		OFFSET_SHIFT	1	1	21866
C	RTL8367C_P6_FB_CPL_MASK		MASK	0x2	2	21867
C	RTL8367C_P5_FB_CPL_OFFSET		OFFSET_SHIFT	0	0	21868
C	RTL8367C_P5_FB_CPL_MASK		MASK	0x1	1	21869
C	RTL8367C_REG_SDS_MISC_1		REGISTER	0x1dc1	7617	21871
C	RTL8367C_CFG_SGMII_RXFC_1_OFFSET		OFFSET_SHIFT	14	14	21872
C	RTL8367C_CFG_SGMII_RXFC_1_MASK		MASK	0x4000	16384	21873
C	RTL8367C_CFG_SGMII_TXFC_1_OFFSET		OFFSET_SHIFT	13	13	21874
C	RTL8367C_CFG_SGMII_TXFC_1_MASK		MASK	0x2000	8192	21875
C	RTL8367C_CFG_MAC9_SEL_HSGMII_OFFSET		OFFSET_SHIFT	11	11	21876
C	RTL8367C_CFG_MAC9_SEL_HSGMII_MASK		MASK	0x800	2048	21877
C	RTL8367C_CFG_SGMII_FDUP_1_OFFSET		OFFSET_SHIFT	10	10	21878
C	RTL8367C_CFG_SGMII_FDUP_1_MASK		MASK	0x400	1024	21879
C	RTL8367C_CFG_SGMII_LINK_1_OFFSET		OFFSET_SHIFT	9	9	21880
C	RTL8367C_CFG_SGMII_LINK_1_MASK		MASK	0x200	512	21881
C	RTL8367C_CFG_SGMII_SPD_1_OFFSET		OFFSET_SHIFT	7	7	21882
C	RTL8367C_CFG_SGMII_SPD_1_MASK		MASK	0x180	384	21883
C	RTL8367C_CFG_MAC9_SEL_SGMII_OFFSET		OFFSET_SHIFT	6	6	21884
C	RTL8367C_CFG_MAC9_SEL_SGMII_MASK		MASK	0x40	64	21885
C	RTL8367C_CFG_SDS_MODE_14C_1_OFFSET		OFFSET_SHIFT	0	0	21886
C	RTL8367C_CFG_SDS_MODE_14C_1_MASK		MASK	0x7	7	21887
C	RTL8367C_REG_FIBER_CFG_2_1		REGISTER	0x1dc2	7618	21889
C	RTL8367C_SDS_RX_DISABLE_1_OFFSET		OFFSET_SHIFT	6	6	21890
C	RTL8367C_SDS_RX_DISABLE_1_MASK		MASK	0xC0	192	21891
C	RTL8367C_SDS_TX_DISABLE_1_OFFSET		OFFSET_SHIFT	4	4	21892
C	RTL8367C_SDS_TX_DISABLE_1_MASK		MASK	0x30	48	21893
C	RTL8367C_FIBER_CFG_2_1_SDS_PWR_ISO_1_OFFSET		OFFSET_SHIFT	2	2	21894
C	RTL8367C_FIBER_CFG_2_1_SDS_PWR_ISO_1_MASK		MASK	0xC	12	21895
C	RTL8367C_SDS_FRC_LD_1_OFFSET		OFFSET_SHIFT	0	0	21896
C	RTL8367C_SDS_FRC_LD_1_MASK		MASK	0x3	3	21897
C	RTL8367C_REG_FIBER_CFG_1_1		REGISTER	0x1dc3	7619	21899
C	RTL8367C_SDS_FRC_REG4_1_OFFSET		OFFSET_SHIFT	12	12	21900
C	RTL8367C_SDS_FRC_REG4_1_MASK		MASK	0x1000	4096	21901
C	RTL8367C_SDS_FRC_REG4_FIB100_1_OFFSET		OFFSET_SHIFT	11	11	21902
C	RTL8367C_SDS_FRC_REG4_FIB100_1_MASK		MASK	0x800	2048	21903
C	RTL8367C_SDS_FRC_MODE_1_OFFSET		OFFSET_SHIFT	3	3	21904
C	RTL8367C_SDS_FRC_MODE_1_MASK		MASK	0x8	8	21905
C	RTL8367C_SDS_MODE_1_OFFSET		OFFSET_SHIFT	0	0	21906
C	RTL8367C_SDS_MODE_1_MASK		MASK	0x7	7	21907
C	RTL8367C_REG_PHYSTS_CTRL0_1		REGISTER	0x1dc4	7620	21909
C	RTL8367C_LNKUP_DLY_EN_EXT2_OFFSET		OFFSET_SHIFT	9	9	21910
C	RTL8367C_LNKUP_DLY_EN_EXT2_MASK		MASK	0x200	512	21911
C	RTL8367C_GE_100M_LNKUP_DLY_EXT2_OFFSET		OFFSET_SHIFT	7	7	21912
C	RTL8367C_GE_100M_LNKUP_DLY_EXT2_MASK		MASK	0x180	384	21913
C	RTL8367C_PHYSTS_10M_LNKUP_DLY_EXT2_OFFSET		OFFSET_SHIFT	5	5	21914
C	RTL8367C_PHYSTS_10M_LNKUP_DLY_EXT2_MASK		MASK	0x60	96	21915
C	RTL8367C_LNKUP_DLY_EN_EXT1_OFFSET		OFFSET_SHIFT	4	4	21916
C	RTL8367C_LNKUP_DLY_EN_EXT1_MASK		MASK	0x10	16	21917
C	RTL8367C_GE_100M_LNKUP_DLY_EXT1_OFFSET		OFFSET_SHIFT	2	2	21918
C	RTL8367C_GE_100M_LNKUP_DLY_EXT1_MASK		MASK	0xC	12	21919
C	RTL8367C_PHYSTS_10M_LNKUP_DLY_EXT1_OFFSET		OFFSET_SHIFT	0	0	21920
C	RTL8367C_PHYSTS_10M_LNKUP_DLY_EXT1_MASK		MASK	0x3	3	21921
C	RTL8367C_REG_FIBER_CFG_3_1		REGISTER	0x1dc5	7621	21923
C	RTL8367C_FIBER_CFG_3_1_OFFSET		OFFSET_SHIFT	0	0	21924
C	RTL8367C_FIBER_CFG_3_1_MASK		MASK	0xFFF	4095	21925
C	RTL8367C_REG_FIBER_CFG_4_1		REGISTER	0x1dc6	7622	21927
C	RTL8367C_REG_BUFF_RST_CTRL2_2		REGISTER	0x1dc7	7623	21929
C	RTL8367C_Cfg_buffrst_sysover_thr_1_OFFSET		OFFSET_SHIFT	3	3	21930
C	RTL8367C_Cfg_buffrst_sysover_thr_1_MASK		MASK	0x8	8	21931
C	RTL8367C_Cfg_buffrst_qover_thr_OFFSET		OFFSET_SHIFT	2	2	21932
C	RTL8367C_Cfg_buffrst_qover_thr_MASK		MASK	0x4	4	21933
C	RTL8367C_Cfg_buffrst_indscover_thr_1_OFFSET		OFFSET_SHIFT	1	1	21934
C	RTL8367C_Cfg_buffrst_indscover_thr_1_MASK		MASK	0x2	2	21935
C	RTL8367C_Cfg_buffrst_dscover_thr_1_OFFSET		OFFSET_SHIFT	0	0	21936
C	RTL8367C_Cfg_buffrst_dscover_thr_1_MASK		MASK	0x1	1	21937
C	RTL8367C_REG_PHY_DEBUG_CNT_CTRL		REGISTER	0x1dc8	7624	21939
C	RTL8367C_PHY_MIB_RST_7_OFFSET		OFFSET_SHIFT	15	15	21940
C	RTL8367C_PHY_MIB_RST_7_MASK		MASK	0x8000	32768	21941
C	RTL8367C_PHY_MIB_RST_6_OFFSET		OFFSET_SHIFT	14	14	21942
C	RTL8367C_PHY_MIB_RST_6_MASK		MASK	0x4000	16384	21943
C	RTL8367C_PHY_MIB_RST_5_OFFSET		OFFSET_SHIFT	13	13	21944
C	RTL8367C_PHY_MIB_RST_5_MASK		MASK	0x2000	8192	21945
C	RTL8367C_PHY_MIB_RST_4_OFFSET		OFFSET_SHIFT	12	12	21946
C	RTL8367C_PHY_MIB_RST_4_MASK		MASK	0x1000	4096	21947
C	RTL8367C_PHY_MIB_RST_3_OFFSET		OFFSET_SHIFT	11	11	21948
C	RTL8367C_PHY_MIB_RST_3_MASK		MASK	0x800	2048	21949
C	RTL8367C_PHY_MIB_RST_2_OFFSET		OFFSET_SHIFT	10	10	21950
C	RTL8367C_PHY_MIB_RST_2_MASK		MASK	0x400	1024	21951
C	RTL8367C_PHY_MIB_RST_1_OFFSET		OFFSET_SHIFT	9	9	21952
C	RTL8367C_PHY_MIB_RST_1_MASK		MASK	0x200	512	21953
C	RTL8367C_PHY_MIB_RST_0_OFFSET		OFFSET_SHIFT	8	8	21954
C	RTL8367C_PHY_MIB_RST_0_MASK		MASK	0x100	256	21955
C	RTL8367C_PHY_MIB_EN_7_OFFSET		OFFSET_SHIFT	7	7	21956
C	RTL8367C_PHY_MIB_EN_7_MASK		MASK	0x80	128	21957
C	RTL8367C_PHY_MIB_EN_6_OFFSET		OFFSET_SHIFT	6	6	21958
C	RTL8367C_PHY_MIB_EN_6_MASK		MASK	0x40	64	21959
C	RTL8367C_PHY_MIB_EN_5_OFFSET		OFFSET_SHIFT	5	5	21960
C	RTL8367C_PHY_MIB_EN_5_MASK		MASK	0x20	32	21961
C	RTL8367C_PHY_MIB_EN_4_OFFSET		OFFSET_SHIFT	4	4	21962
C	RTL8367C_PHY_MIB_EN_4_MASK		MASK	0x10	16	21963
C	RTL8367C_PHY_MIB_EN_3_OFFSET		OFFSET_SHIFT	3	3	21964
C	RTL8367C_PHY_MIB_EN_3_MASK		MASK	0x8	8	21965
C	RTL8367C_PHY_MIB_EN_2_OFFSET		OFFSET_SHIFT	2	2	21966
C	RTL8367C_PHY_MIB_EN_2_MASK		MASK	0x4	4	21967
C	RTL8367C_PHY_MIB_EN_1_OFFSET		OFFSET_SHIFT	1	1	21968
C	RTL8367C_PHY_MIB_EN_1_MASK		MASK	0x2	2	21969
C	RTL8367C_PHY_MIB_EN_0_OFFSET		OFFSET_SHIFT	0	0	21970
C	RTL8367C_PHY_MIB_EN_0_MASK		MASK	0x1	1	21971
C	RTL8367C_REG_TXPKT_CNT_L_0		REGISTER	0x1dc9	7625	21973
C	RTL8367C_REG_TXPKT_CNT_H_0		REGISTER	0x1dca	7626	21975
C	RTL8367C_REG_RXPKT_CNT_L_0		REGISTER	0x1dcb	7627	21977
C	RTL8367C_REG_RXPKT_CNT_H_0		REGISTER	0x1dcc	7628	21979
C	RTL8367C_REG_TX_CRC_0		REGISTER	0x1dcd	7629	21981
C	RTL8367C_REG_RX_CRC_0		REGISTER	0x1dce	7630	21983
C	RTL8367C_REG_TXPKT_CNT_L_1		REGISTER	0x1dcf	7631	21985
C	RTL8367C_REG_TXPKT_CNT_H_1		REGISTER	0x1dd0	7632	21987
C	RTL8367C_REG_RXPKT_CNT_L_1		REGISTER	0x1dd1	7633	21989
C	RTL8367C_REG_RXPKT_CNT_H_1		REGISTER	0x1dd2	7634	21991
C	RTL8367C_REG_TX_CRC_1		REGISTER	0x1dd3	7635	21993
C	RTL8367C_REG_RX_CRC_1		REGISTER	0x1dd4	7636	21995
C	RTL8367C_REG_TXPKT_CNT_L_2		REGISTER	0x1dd5	7637	21997
C	RTL8367C_REG_TXPKT_CNT_H_2		REGISTER	0x1dd6	7638	21999
C	RTL8367C_REG_RXPKT_CNT_L_2		REGISTER	0x1dd7	7639	22001
C	RTL8367C_REG_RXPKT_CNT_H_2		REGISTER	0x1dd8	7640	22003
C	RTL8367C_REG_TX_CRC_2		REGISTER	0x1dd9	7641	22005
C	RTL8367C_REG_RX_CRC_2		REGISTER	0x1dda	7642	22007
C	RTL8367C_REG_TXPKT_CNT_L_3		REGISTER	0x1ddb	7643	22009
C	RTL8367C_REG_TXPKT_CNT_H_3		REGISTER	0x1ddc	7644	22011
C	RTL8367C_REG_RXPKT_CNT_L_3		REGISTER	0x1ddd	7645	22013
C	RTL8367C_REG_RXPKT_CNT_H_3		REGISTER	0x1dde	7646	22015
C	RTL8367C_REG_TX_CRC_3		REGISTER	0x1ddf	7647	22017
C	RTL8367C_REG_RX_CRC_3		REGISTER	0x1de0	7648	22019
C	RTL8367C_REG_TXPKT_CNT_L_4		REGISTER	0x1de1	7649	22021
C	RTL8367C_REG_TXPKT_CNT_H_4		REGISTER	0x1de2	7650	22023
C	RTL8367C_REG_RXPKT_CNT_L_4		REGISTER	0x1de3	7651	22025
C	RTL8367C_REG_RXPKT_CNT_H_4		REGISTER	0x1de4	7652	22027
C	RTL8367C_REG_TX_CRC_4		REGISTER	0x1de5	7653	22029
C	RTL8367C_REG_RX_CRC_4		REGISTER	0x1de6	7654	22031
C	RTL8367C_REG_TXPKT_CNT_L_5		REGISTER	0x1de7	7655	22033
C	RTL8367C_REG_TXPKT_CNT_H_5		REGISTER	0x1de8	7656	22035
C	RTL8367C_REG_RXPKT_CNT_L_5		REGISTER	0x1de9	7657	22037
C	RTL8367C_REG_RXPKT_CNT_H_5		REGISTER	0x1dea	7658	22039
C	RTL8367C_REG_TX_CRC_5		REGISTER	0x1deb	7659	22041
C	RTL8367C_REG_RX_CRC_5		REGISTER	0x1dec	7660	22043
C	RTL8367C_REG_TXPKT_CNT_L_6		REGISTER	0x1ded	7661	22045
C	RTL8367C_REG_TXPKT_CNT_H_6		REGISTER	0x1dee	7662	22047
C	RTL8367C_REG_RXPKT_CNT_L_6		REGISTER	0x1def	7663	22049
C	RTL8367C_REG_RXPKT_CNT_H_6		REGISTER	0x1df0	7664	22051
C	RTL8367C_REG_TX_CRC_6		REGISTER	0x1df1	7665	22053
C	RTL8367C_REG_RX_CRC_6		REGISTER	0x1df2	7666	22055
C	RTL8367C_REG_TXPKT_CNT_L_7		REGISTER	0x1df3	7667	22057
C	RTL8367C_REG_TXPKT_CNT_H_7		REGISTER	0x1df4	7668	22059
C	RTL8367C_REG_RXPKT_CNT_L_7		REGISTER	0x1df5	7669	22061
C	RTL8367C_REG_RXPKT_CNT_H_7		REGISTER	0x1df6	7670	22063
C	RTL8367C_REG_TX_CRC_7		REGISTER	0x1df7	7671	22065
C	RTL8367C_REG_RX_CRC_7		REGISTER	0x1df8	7672	22067
C	RTL8367C_REG_BOND_DBG_0		REGISTER	0x1df9	7673	22069
C	RTL8367C_REG_BOND_DBG_1		REGISTER	0x1dfa	7674	22071
C	RTL8367C_REG_STRP_DBG_0		REGISTER	0x1dfb	7675	22073
C	RTL8367C_REG_STRP_DBG_1		REGISTER	0x1dfc	7676	22075
C	RTL8367C_REG_STRP_DBG_2		REGISTER	0x1dfd	7677	22077
C	RTL8367C_REG_INDRECT_ACCESS_CTRL		REGISTER	0x1f00	7936	22081
C	RTL8367C_RW_OFFSET		OFFSET_SHIFT	1	1	22082
C	RTL8367C_RW_MASK		MASK	0x2	2	22083
C	RTL8367C_CMD_OFFSET		OFFSET_SHIFT	0	0	22084
C	RTL8367C_CMD_MASK		MASK	0x1	1	22085
C	RTL8367C_REG_INDRECT_ACCESS_STATUS		REGISTER	0x1f01	7937	22087
C	RTL8367C_INDRECT_ACCESS_STATUS_OFFSET		OFFSET_SHIFT	2	2	22088
C	RTL8367C_INDRECT_ACCESS_STATUS_MASK		MASK	0x7	7	22089
C	RTL8367C_REG_INDRECT_ACCESS_ADDRESS		REGISTER	0x1f02	7938	22091
C	RTL8367C_REG_INDRECT_ACCESS_WRITE_DATA		REGISTER	0x1f03	7939	22093
C	RTL8367C_REG_INDRECT_ACCESS_READ_DATA		REGISTER	0x1f04	7940	22095
C	RTL8367C_REG_FIB0_CFG00		REGISTER	0x6200	25088	22099
C	RTL8367C_FIB0_CFG00_CFG_FIB_RST_OFFSET		OFFSET_SHIFT	15	15	22100
C	RTL8367C_FIB0_CFG00_CFG_FIB_RST_MASK		MASK	0x8000	32768	22101
C	RTL8367C_FIB0_CFG00_CFG_FIB_LPK_OFFSET		OFFSET_SHIFT	14	14	22102
C	RTL8367C_FIB0_CFG00_CFG_FIB_LPK_MASK		MASK	0x4000	16384	22103
C	RTL8367C_FIB0_CFG00_CFG_FIB_SPD_RD_0_OFFSET		OFFSET_SHIFT	13	13	22104
C	RTL8367C_FIB0_CFG00_CFG_FIB_SPD_RD_0_MASK		MASK	0x2000	8192	22105
C	RTL8367C_FIB0_CFG00_CFG_FIB_ANEN_OFFSET		OFFSET_SHIFT	12	12	22106
C	RTL8367C_FIB0_CFG00_CFG_FIB_ANEN_MASK		MASK	0x1000	4096	22107
C	RTL8367C_FIB0_CFG00_CFG_FIB_PDOWN_OFFSET		OFFSET_SHIFT	11	11	22108
C	RTL8367C_FIB0_CFG00_CFG_FIB_PDOWN_MASK		MASK	0x800	2048	22109
C	RTL8367C_FIB0_CFG00_CFG_FIB_ISO_OFFSET		OFFSET_SHIFT	10	10	22110
C	RTL8367C_FIB0_CFG00_CFG_FIB_ISO_MASK		MASK	0x400	1024	22111
C	RTL8367C_FIB0_CFG00_CFG_FIB_RESTART_OFFSET		OFFSET_SHIFT	9	9	22112
C	RTL8367C_FIB0_CFG00_CFG_FIB_RESTART_MASK		MASK	0x200	512	22113
C	RTL8367C_FIB0_CFG00_CFG_FIB_FULLDUP_OFFSET		OFFSET_SHIFT	8	8	22114
C	RTL8367C_FIB0_CFG00_CFG_FIB_FULLDUP_MASK		MASK	0x100	256	22115
C	RTL8367C_FIB0_CFG00_CFG_FIB_SPD_RD_1_OFFSET		OFFSET_SHIFT	6	6	22116
C	RTL8367C_FIB0_CFG00_CFG_FIB_SPD_RD_1_MASK		MASK	0x40	64	22117
C	RTL8367C_FIB0_CFG00_CFG_FIB_FRCTX_OFFSET		OFFSET_SHIFT	5	5	22118
C	RTL8367C_FIB0_CFG00_CFG_FIB_FRCTX_MASK		MASK	0x20	32	22119
C	RTL8367C_REG_FIB0_CFG01		REGISTER	0x6201	25089	22121
C	RTL8367C_FIB0_CFG01_CAPBILITY_OFFSET		OFFSET_SHIFT	6	6	22122
C	RTL8367C_FIB0_CFG01_CAPBILITY_MASK		MASK	0xFFC0	65472	22123
C	RTL8367C_FIB0_CFG01_AN_COMPLETE_OFFSET		OFFSET_SHIFT	5	5	22124
