Archive,Area,Scope,Class,ComponentPath,Files,Directories,SizeMiB,TopExtensions,Chips/Keywords
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_dot1x.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_eee.c,1,0,0.0,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_eee.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_i2c.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_i2c.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_igmp.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_igmp.h,1,0,0.02,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_interrupt.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_interrupt.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_l2.c,1,0,0.08,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_l2.h,1,0,0.03,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_leaky.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_leaky.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_led.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_led.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_mapper.c,1,0,0.03,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_mapper.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_mirror.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_mirror.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_oam.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_oam.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_port.c,1,0,0.12,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_port.h,1,0,0.03,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_ptp.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_ptp.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_qos.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_qos.h,1,0,0.02,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_rate.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_rate.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_rldp.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_rldp.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_stat.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_stat.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_storm.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_storm.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_svlan.c,1,0,0.07,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_svlan.h,1,0,0.03,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_switch.c,1,0,0.03,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_switch.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_trap.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_trap.h,1,0,0.02,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_trunk.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_trunk.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_vlan.c,1,0,0.06,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/dal_rtl8367c_vlan.h,1,0,0.03,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_acl.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_acl.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_cputag.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_cputag.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_dot1x.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_dot1x.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_eav.c,1,0,0.03,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_eav.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_eee.c,1,0,0.0,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_eee.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_fc.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_fc.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_green.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_green.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_hsb.c,1,0,0.0,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_hsb.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_i2c.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_i2c.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_igmp.c,1,0,0.05,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_igmp.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_inbwctrl.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_inbwctrl.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_interrupt.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_interrupt.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_led.c,1,0,0.03,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_led.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_lut.c,1,0,0.04,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_lut.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_meter.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_meter.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_mib.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_mib.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_mirror.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_mirror.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_misc.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_misc.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_oam.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_oam.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_phy.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_phy.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_port.c,1,0,0.21,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_port.h,1,0,0.01,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_portIsolation.c,1,0,0.0,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_portIsolation.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_qos.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_qos.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_rldp.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_rldp.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_rma.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_rma.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_scheduling.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_scheduling.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_storm.c,1,0,0.02,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_storm.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_svlan.c,1,0,0.03,.c:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_svlan.h,1,0,0.0,.h:1,"RTL8367C, RTL83XX"
GPL_AX12v1,Ethernet/Switch,target-specific / likely relevant,Bootloader switch support,GPL_AX12v1/rtl8197/bootcode/boot/rtl83xx_v1dot4/dal/rtl8367c/rtl8367c_asicdrv_trunking.c,1,0,0.01,.c:1,"RTL8367C, RTL83XX"
