Archive,Area,Scope,Class,FileKind,Chips/Keywords,SizeBytes,SizeKiB,Extension,Path
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,43515,42.5,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,37573,36.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1823,1.78,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_AntDiv.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,707,0.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_AntDiv.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,7881,7.7,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_CfoTracking.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,920,0.9,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_CfoTracking.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,34644,33.83,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DIG.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4243,4.14,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DIG.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3005,2.93,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DynamicBBPowerSaving.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,707,0.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DynamicBBPowerSaving.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,684,0.67,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DynamicTxPower.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,899,0.88,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_DynamicTxPower.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,5867,5.73,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_EdcaTurboCheck.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,614,0.6,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_EdcaTurboCheck.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,6036,5.89,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_NoiseMonitor.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,923,0.9,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_NoiseMonitor.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,797,0.78,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_PathDiv.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,466,0.46,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_PathDiv.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,798,0.78,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_RTL8723B.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,419,0.41,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_RTL8723B.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4565,4.46,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_RegConfig8723B.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1081,1.06,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_RegConfig8723B.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,5828,5.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_RegDefine11N.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1200,1.17,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_debug.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4572,4.46,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_debug.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1450,1.42,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_interface.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1381,1.35,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_precomp.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2777,2.71,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_reg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2848,2.78,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/odm_types.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,74190,72.45,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_cmd.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,8716,8.51,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_dm.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,129186,126.16,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_hal_init.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,30928,30.2,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_phycfg.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,6693,6.54,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_rf6052.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2266,2.21,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723b_rxdesc.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,14902,14.55,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723bs_recv.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,16608,16.22,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/rtl8723bs_xmit.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,56418,55.1,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/sdio_halinit.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,27411,26.77,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/hal/sdio_ops.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,"RTL8192C, RTL8723B",35480,34.65,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/Hal8192CPhyReg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3750,3.66,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/HalPwrSeqCmd.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3857,3.77,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/HalVerDef.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1266,1.24,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/autoconf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,6028,5.89,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/basic_types.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,682,0.67,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/cmd_osdep.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,979,0.96,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/drv_conf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,18285,17.86,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/drv_types.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,716,0.7,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/drv_types_sdio.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,496,0.48,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/ethernet.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2531,2.47,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_btcoex.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,9103,8.89,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_com.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,14248,13.91,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_com_h2c.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4861,4.75,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_com_phycfg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,57842,56.49,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_com_reg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,12764,12.46,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_data.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,14344,14.01,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_intf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2140,2.09,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_pg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3964,3.87,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_phy.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2455,2.4,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_phy_cfg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,544,0.53,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_phy_reg.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1757,1.72,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_phy_reg_8723b.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,22436,21.91,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_pwr_seq.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,848,0.83,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/hal_sdio.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,32780,32.01,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/ieee80211.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,"CFG80211, RTL8723B",4039,3.94,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/ioctl_cfg80211.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,749,0.73,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/mlme_osdep.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2273,2.22,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/osdep_intf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,7052,6.89,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/osdep_service.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4145,4.05,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/osdep_service_linux.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1480,1.45,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/recv_osdep.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,"RTL8192C, RTL8723B",904,0.88,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8192c_recv.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,11145,10.88,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_cmd.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,808,0.79,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_dm.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,9657,9.43,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_hal.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2395,2.34,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_recv.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,484,0.47,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_rf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,8376,8.18,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_spec.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,20216,19.74,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtl8723b_xmit.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2033,1.99,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_ap.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,2530,2.47,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_btcoex.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,501,0.49,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_byteorder.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,19374,18.92,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_cmd.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,12486,12.19,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_debug.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3535,3.45,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_eeprom.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4277,4.18,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_efuse.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1786,1.74,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_event.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,4104,4.01,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_ht.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,10253,10.01,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_io.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3528,3.45,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_ioctl.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1363,1.33,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_ioctl_set.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,23232,22.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_mlme.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,32109,31.36,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_mlme_ext.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,13229,12.92,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_mp.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1118,1.09,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_odm.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,10844,10.59,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_pwrctrl.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,457,0.45,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_qos.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,12217,11.93,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_recv.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,3779,3.69,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_rf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,12658,12.36,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_security.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,151,0.15,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_version.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,722,0.71,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_wifi_regd.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,13120,12.81,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/rtw_xmit.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,649,0.63,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/sdio_hal.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1883,1.84,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/sdio_ops.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1431,1.4,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/sdio_ops_linux.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,476,0.46,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/sdio_osintf.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,9831,9.6,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/sta_info.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,36672,35.81,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/wifi.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,7917,7.73,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/wlan_bssdef.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,1458,1.42,.h,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/include/xmit_osdep.h
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,"CFG80211, RTL8723B",98454,96.15,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/os_dep/ioctl_cfg80211.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,149323,145.82,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/os_dep/ioctl_linux.c
GPL_AX12v1,WLAN,generic/support tree,Linux staging Realtek WLAN driver,source/header,RTL8723B,6139,6.0,.c,GPL_AX12v1/rtl8197/backports-5.2.8-1/drivers/staging/rtl8723bs/os_dep/mlme_linux.c
